,charge.t1,charge.t2,charge.t3,charge.t4,charge.t5,charge.t6,charge.t7,charge.t8,charge.rate1,charge.rate2,charge.rate3,charge.rate4,charge.ramp1,charge.ramp2,charge.ramp3,charge.ramp4,charge.ramp5,charge.ramp6,charge.ramp7,charge.ramp8,charge.T0,charge.T1,charge.T2,charge.T3,charge.T4,charge.T5,charge.T6,charge.T7,charge.T_target,charge.iSOC,aging.an_len_expansion,aging.ca_len_expansion,aging.an_void_eps,aging.ca_void_eps,aging.an_i0_factor,aging.ca_i0_factor,aging.el_kappa_factor,aging.an_LiLoss,aging.an_LAM,aging.ca_LAM,aging.SOH
293,4.1142857,118.2857143,194.7067669,217.443609,250.0150376,328.0150376,500.8150376,616.0150376,3.5,5.7,4.2,3.5,0.0383333,0.037142,0.0716667,0.0478156,0.0383333,0.0485905,0.0166667,-0.0034766,308.15,308.3077143,312.5482712,318.0251133,319.1122886,320.36086,324.1509203,327.0309203,326.4375609,0.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
294,55.0285714,86.4,100.3354839,150.2709677,176.1909677,264.0309677,390.0309677,423.4595392,7.0,6.2,2.5,2.8,0.2133333,0.2137017,0.0533333,0.068036,0.0083333,0.0089004,0.01,0.007814,305.15,316.8894286,323.593557,324.3367829,327.734193,327.950193,328.7320039,329.9920039,330.6571153,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
295,30.4225352,53.7464789,91.3464789,112.9464789,161.5046184,215.9232231,306.5439127,397.1646024,7.1,4.5,4.3,2.9,0.2066667,0.22711,0.0266667,0.0471313,0.0833333,0.0842164,0.0116667,0.0122256,302.15,308.4373239,313.734424,314.7370907,315.7551277,319.8016393,324.3845766,325.441818,330.9034974,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
296,9.4285714,29.1428571,205.2509653,444.6023166,503.2979688,673.1240557,700.8163634,773.7394403,4.2,3.7,4.6,3.9,0.0583333,0.0491085,0.0183333,0.0064998,-0.0032139,-0.0083812,0.03,0.0318667,313.15,313.7,314.6681398,317.8967885,319.4525264,319.2638839,317.8405436,318.6713128,318.4526145,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
297,54.4864865,58.8648649,128.4648649,139.8648649,237.9648649,304.5648649,362.1648649,368.5648649,7.4,6.0,4.0,4.5,0.1416667,0.0018367,0.0466667,-0.0027574,-0.0045326,-0.0075039,0.0266667,-0.005716,316.15,323.8689189,323.8769609,327.1249609,327.0935264,326.6488742,326.1491121,327.6851121,326.0728154,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
298,59.6712329,139.5616438,168.0392558,205.1138826,294.4710255,343.9710255,555.1710255,645.1710255,7.3,6.7,5.6,3.0,0.1316667,0.1339423,-0.0126218,-0.0269894,-0.0068725,-0.0038597,0.002985,0.0051662,316.15,324.0067123,334.7074167,334.3479774,333.3473536,332.7332485,332.5421956,333.1726318,332.8942772,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
299,78.4,188.0,308.0,332.9230769,403.2486583,505.3881932,552.3447149,562.518628,4.5,3.9,4.3,4.6,0.0266667,0.0131864,0.0283333,0.010337,0.0233333,-0.0051088,0.0283333,-0.0057823,316.15,318.2406667,319.6858991,323.0858991,323.3435295,324.9844597,324.4626486,325.7930834,324.0170899,0.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
300,33.3529412,90.5294118,201.802139,296.7112299,397.8540871,629.2826585,802.4255157,912.1398014,6.8,3.3,2.1,2.1,0.06,0.0521489,0.015,0.0154694,0.005,0.0035974,0.0030849,0.0018467,310.15,312.1511765,315.1328693,316.8019602,318.270144,318.7758583,319.6083881,320.1425101,323.7391763,0.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
301,89.28,131.04,194.9109677,269.8141935,367.5284793,436.0999078,547.5284793,713.8141935,5.0,6.2,2.1,2.1,0.0333333,0.025684,0.0616667,0.0697054,-0.002201,-0.0010184,-0.0006642,-0.000971,305.15,308.126,309.1985632,313.1372729,318.3584314,318.1433589,318.0735282,317.9995177,315.7942116,0.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
302,70.56,130.32,183.7745455,246.5018182,260.347972,411.271049,415.771049,451.771049,5.0,6.6,2.6,2.4,0.13,0.0014287,0.11,-0.0079157,0.0083333,0.011364,-0.0009962,-0.0035937,291.15,300.3228,300.4081817,306.2881817,305.7916486,305.9070332,307.6221255,307.6176426,305.1462277,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
303,73.8227848,146.278481,200.6057537,327.5875719,385.9075719,398.8675719,407.6838985,512.0104291,7.9,5.5,5.0,4.9,0.0816667,0.0202349,0.04,-0.0029527,-0.0085201,-0.009932,0.0816667,-0.0049964,315.15,321.1788608,322.6449981,324.818089,324.4431527,323.946261,323.8175419,324.5375419,322.9465083,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
304,16.5,36.5,54.5,129.5,285.5,365.5,522.5909091,571.6818182,7.2,3.6,2.7,2.2,0.115,0.134806,0.0166667,0.0194711,0.01,0.0112995,0.0066667,0.0059261,316.15,318.0475,320.7436202,321.0436202,322.5039489,324.0639489,324.9679121,326.0151848,327.1600026,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
305,76.173913,99.6521739,206.9462916,315.6521739,439.0807453,523.9378882,679.9378882,704.9378882,6.9,5.1,4.2,3.6,0.0616667,0.0869287,0.0333333,-0.0135486,-0.0107525,-0.0029447,0.003695,0.0057405,318.15,322.8473913,324.8883258,328.4647964,326.9919892,325.6648214,325.414942,325.9913582,326.5166004,0.03,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
306,26.5263158,39.7894737,85.180778,222.1372998,334.3233463,341.85823,517.05823,667.05823,5.7,4.6,4.3,3.0,0.17,0.1670181,0.0516667,0.0504354,0.045,0.0480447,0.0116667,0.013716,284.15,288.6594737,290.8746613,293.2198787,300.1273362,305.1757083,305.5377195,307.5817195,308.9284415,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
307,61.826087,125.2173913,138.6411201,142.9123066,303.2759429,340.9123066,509.9557848,592.9123066,4.6,5.9,2.2,2.3,0.11,0.1145989,0.0983333,0.1061438,0.0083333,0.0081978,0.02,0.0212635,284.15,290.9508696,298.2154425,299.5354425,299.9888023,301.325166,301.6337008,305.0145704,324.6140808,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
308,60.3529412,69.8823529,141.8823529,181.7742448,215.5242448,247.0242448,314.1151539,420.4787903,3.4,3.7,4.8,4.4,0.0366667,0.0397703,0.0716667,0.0050721,0.03,0.0391218,0.025,-0.0070511,302.15,304.3629412,304.7419292,309.9019292,310.1042656,311.1167656,312.3491032,314.0263759,313.0313398,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
309,5.76,59.52,124.5522581,189.5845161,289.5845161,439.5845161,670.2511828,798.2511828,7.5,3.1,5.4,2.7,0.0966667,0.0964024,0.0333333,0.0350343,0.05,0.0391134,-0.0025027,0.0034967,307.15,307.7068,312.8893948,315.0571368,317.3354977,322.3354977,328.2025132,327.6252225,327.2977118,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
310,78.893617,146.2978723,183.080481,263.6891767,369.2064181,421.3443491,456.0586348,579.4872062,4.7,4.6,2.9,2.8,0.0533333,0.0546262,0.0616667,0.0589074,0.0116667,0.0101639,0.01,0.0076241,312.15,316.3576596,320.0396958,322.3079566,327.0564034,328.2874379,328.8173611,329.1645039,327.982362,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
311,90.3529412,121.4117647,209.1617647,268.7867647,349.4267647,377.5067647,437.2140818,496.9213989,5.1,3.2,5.0,4.1,0.135,0.1339814,0.0233333,0.0208956,0.0333333,0.0231152,0.0316667,-0.0069913,291.15,303.3476471,307.5089505,309.5564505,310.8023507,313.4903507,314.1394267,316.0301584,314.6457355,0.36,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
312,19.125,101.25,148.05,185.25,243.75,280.5,379.7727273,469.2272727,3.2,3.0,4.8,3.3,0.0516667,0.0509343,0.0466667,0.0484556,0.0366667,0.0418009,0.015,0.0134288,296.15,297.138125,301.3211082,303.5051082,305.307656,307.452656,308.988839,310.4779299,310.64989,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
313,12.0,79.5789474,166.8097166,195.8866397,283.5092812,320.8677718,459.7249146,554.8677718,5.7,5.2,5.3,2.8,0.135,0.13008,0.1283333,0.12865,0.1033333,0.001196,0.0283333,-0.0023196,288.15,289.77,298.5606679,309.7552833,313.4960281,322.5503677,322.5950501,326.5293358,325.8530628,0.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
314,27.5625,81.5625,199.005123,250.9395492,342.9395492,416.5395492,460.323333,699.6746843,6.4,6.1,4.5,3.7,0.16,0.1654964,-0.0072851,0.0044446,0.0053628,0.0102489,0.0183333,-0.0017794,315.15,319.56,328.4968063,327.6412259,327.8720518,328.3654313,329.1197526,329.9224553,328.3110093,0.02,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
315,97.5,103.5,134.25,182.25,288.0,401.625,463.545,665.145,4.8,4.8,3.2,2.5,0.0666667,-0.0040044,0.0028794,0.0107726,-0.0057798,-0.0070081,0.0083333,0.0080133,309.15,315.65,315.6259737,315.7145153,316.2315984,315.6203871,314.824091,315.340091,315.5885912,0.33,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
316,15.9069767,112.1860465,202.1860465,249.2629696,379.0811514,419.4447878,523.4447878,690.1114544,4.3,5.2,3.3,2.7,0.045,0.0510938,0.035,0.0322085,0.015,-0.0017266,0.01,-0.0023614,314.15,314.865814,319.7850758,322.9350758,324.4513516,326.3986244,326.3289307,327.3689307,326.2159661,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
317,36.5538462,82.5230769,116.9578595,150.6100334,334.7009425,361.7009425,458.7009425,578.7009425,6.5,4.6,4.4,3.6,0.1783333,0.1835117,0.105,0.1117533,0.025,0.0375426,0.0166667,0.0207551,299.15,305.6687692,314.1046613,317.7203135,321.4810552,326.0833279,327.0969775,328.7136442,331.4519763,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
318,82.5,120.0,201.5294118,226.9411765,300.4730914,397.7496871,436.1496871,583.7496871,4.8,6.8,4.7,3.0,0.1033333,0.103337,0.085,0.0769394,0.0283333,0.0223251,0.0183333,0.0204247,296.15,304.675,308.5501392,315.4801392,317.4353059,319.5187102,321.6904192,322.3944192,322.9727727,0.21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
319,77.0625,131.625,193.8068182,242.2431818,275.8431818,437.8431818,563.8431818,791.0931818,6.4,5.5,3.0,3.2,0.1533333,-0.0142132,-0.0100263,-0.0081612,-0.003885,-0.0099349,0.015,-0.0011688,306.15,317.96625,317.1907439,316.5672915,316.1719944,316.0414589,314.4319983,316.3219983,315.000356,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
320,39.6923077,161.5384615,211.3256956,248.8576105,306.4576105,374.1376105,560.5376105,644.5376105,3.9,4.7,5.0,4.5,0.0233333,0.0327086,0.0283333,0.03075,0.035,0.0469165,0.0069392,0.0012991,308.15,309.0761538,313.0615689,314.4722072,315.6263122,317.6423122,320.8176209,322.111083,329.0460135,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
321,47.755102,90.3673469,216.3673469,299.6173469,510.2840136,515.6173469,681.2173469,797.8573469,4.9,4.8,2.7,2.5,0.0316667,0.0140915,0.0333333,0.0210589,-0.0016484,-0.006212,0.0083333,-0.0021556,318.15,319.6622449,320.2627156,324.4627156,326.2158686,325.8686076,325.8354769,327.2154769,325.7313218,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
322,45.75,48.75,53.8928571,115.6071429,180.9404762,256.2738095,359.7738095,538.2738095,4.8,4.2,5.4,2.4,0.045,0.0595951,0.06,0.0640467,0.08,0.0089696,0.0066667,0.0038735,312.15,314.20875,314.3875353,314.6961068,318.6487026,323.8753692,324.5510793,325.2410793,326.5163183,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
323,71.25,120.0,138.8181818,300.8181818,531.4848485,675.4848485,1030.0848485,1120.0848485,4.8,4.4,2.7,2.0,0.12,0.110956,0.0966667,0.1018761,-0.0018205,-0.00275,-0.0010731,-0.0026272,285.15,293.7,299.1091033,300.9281942,317.4321156,317.0121799,316.616179,316.2356705,306.7222515,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
324,101.0,138.0,179.7142857,196.8571429,359.6397516,415.9875776,540.351214,546.8966685,3.6,6.3,2.3,2.2,0.0683333,0.0746208,0.065,0.0721409,0.0183333,0.0173609,0.0066667,0.0059579,288.15,295.0516667,297.8126379,300.5240664,301.7607672,304.745115,305.7233643,306.5524552,331.1307835,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
325,39.2,52.0,76.0,131.3846154,195.3846154,299.3846154,447.3846154,547.3846154,4.5,3.9,4.5,3.6,0.0266667,0.0271123,0.08,0.0859909,0.0266667,0.0222078,0.0266667,-0.005592,304.15,305.1953333,305.5423709,307.4623709,312.2249444,313.9316111,316.2412236,320.1878903,318.4060798,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
326,54.8059701,87.0447761,165.146471,229.8244371,268.9548719,373.8244371,552.1880735,655.2789826,6.7,5.9,2.3,2.2,0.2333333,0.0208831,0.0114117,0.006484,0.0083333,0.0113186,-0.0007693,0.0005224,306.15,318.9380597,319.6113054,320.5025769,320.9219496,321.2480366,322.4350163,322.2978075,320.207425,0.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
327,120.6486486,286.0540541,319.8499724,334.54385,423.7256682,566.0893045,689.5178759,767.9464474,3.7,4.9,4.4,2.8,0.0183333,0.0211765,0.0616667,0.053694,0.025,0.0142438,0.02,0.015791,298.15,300.3618919,303.8646024,305.948684,306.7376564,308.9672018,310.9950069,313.4635784,324.5706069,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
328,14.6086957,46.9565217,74.9565217,121.242236,197.742236,279.642236,376.4698222,509.2974084,6.9,6.3,4.0,2.9,0.2066667,0.2337992,0.0883333,0.0812285,0.045,0.042409,0.0233333,0.0293424,296.15,299.1691304,306.7320259,309.2053593,312.9650777,316.4075777,319.8808762,322.1401866,324.8881983,0.37,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
329,76.2352941,151.4117647,180.7656109,201.2579186,215.5220695,277.3333903,368.1159989,471.4203468,3.4,6.5,5.3,2.3,0.025,0.0241938,0.075,0.1010898,0.1466667,0.1383233,-0.0023546,-0.0018689,297.15,299.0558824,300.8746833,303.0762218,305.1477851,307.2398606,315.7898074,315.57605,309.7058242,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
330,105.0810811,184.8648649,275.955774,327.7739558,404.2739558,469.2025272,548.2025272,697.2025272,3.7,6.6,5.6,3.6,0.0216667,0.0188246,0.0566667,0.0479721,0.0086461,0.0179447,0.0166667,0.0093954,312.15,314.4267568,315.9286526,321.0904708,323.5762984,324.2377225,325.4028435,326.7195102,327.1598677,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
331,31.0,77.0,87.2857143,196.0204082,285.6931354,340.6749536,369.4749536,632.2749536,7.2,4.9,5.5,2.0,0.1166667,0.1145579,0.0766667,0.0770921,0.04,-0.0108289,0.005,0.0048459,303.15,306.7666667,312.0363289,312.8249004,321.2074848,324.7943939,324.199001,324.343001,323.3532144,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
332,23.6842105,185.6842105,271.3642105,372.1642105,453.3167529,546.0625156,664.2364287,679.8886026,3.8,5.0,5.9,4.6,0.0466667,0.0441598,0.13,0.1387085,0.045,-0.0145579,0.0047556,0.0063237,289.15,290.2552632,297.4091438,308.5475438,322.5293645,326.1812289,324.8310497,325.3930348,325.8856694,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
333,11.2207792,37.8701299,109.3483907,252.3049125,341.1559763,400.9006572,439.7427624,613.1111835,7.7,6.9,4.7,3.8,0.3083333,0.2493465,0.1233333,0.1460083,-0.0037651,-0.0029504,-0.0001981,-0.0060952,285.15,288.6097403,295.2546623,304.0703145,324.9431488,324.6086172,324.4323479,324.4246517,314.9225917,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
334,25.7142857,67.7922078,117.8791643,194.0530774,318.7972634,336.3786588,389.9171203,523.7632741,7.7,6.9,4.3,3.9,0.24,0.2262847,-0.0233288,-0.0477869,0.0233333,0.0081039,0.02,0.025212,306.15,312.3214286,321.8430169,320.6745484,317.0344321,319.9451298,320.0876069,321.1583761,320.7863467,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
335,28.1538462,58.6153846,94.6153846,134.2153846,221.038914,305.7447964,351.2184806,451.6395332,7.8,6.0,3.4,3.8,0.1,0.1244197,0.1866667,0.0082532,0.045,-0.0070072,0.0183333,0.0185685,290.15,292.9653846,296.7554014,303.4754014,303.8022277,307.7092865,307.1157316,307.9494158,307.5477516,0.38,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
336,53.0847458,82.9830508,123.564869,208.6557781,320.7700638,496.6557781,537.3926202,612.2347255,5.9,5.5,3.5,3.8,0.045,0.0619995,0.1266667,-0.0038643,-0.0015989,0.0006627,0.0366667,-0.0060301,301.15,303.5388136,305.3924936,310.5328573,310.2040366,310.0247826,310.1413409,311.6350251,309.9325448,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
337,24.6315789,127.8947368,203.5870445,279.2793522,336.6543522,374.9043522,507.9043522,530.9043522,3.8,3.9,3.2,3.6,0.075,0.0663059,0.025,0.0308608,0.0133333,-0.0025452,-0.0071825,-0.0049287,314.15,315.9973684,322.8443265,324.7366342,327.0725605,327.8375605,327.7402081,326.7849319,326.4296804,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
338,11.6129032,180.0,286.6153846,377.3076923,440.7813765,481.5182186,490.2078738,704.9664945,3.1,5.2,3.8,2.9,0.0466667,0.0509507,0.0566667,0.0616244,0.0533333,0.0500599,0.0283333,0.0283681,294.15,294.6919355,303.2713775,309.312916,314.9017748,318.2870379,320.3263221,320.572529,320.7463308,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
339,75.1034483,135.9310345,253.7492163,379.2037618,437.2445781,460.7547822,606.3911458,781.4820549,5.8,3.3,4.9,2.2,0.165,0.1473207,0.0566667,-0.0008899,-0.0058581,0.0086925,0.0066667,-0.0024274,284.15,296.542069,305.5032317,312.1795954,312.0679483,311.727941,311.9323033,312.9032124,311.2943907,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
340,33.5342466,96.1643836,118.3182297,184.7797682,240.4778814,268.326938,408.1730918,440.0192457,7.3,5.2,5.3,2.6,0.07,0.1057299,0.035,0.0395779,0.0366667,0.0348341,0.0083333,-0.0015694,315.15,317.4973973,324.119273,324.8946576,327.5250678,329.567332,330.5374292,331.7028139,330.1757126,0.38,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
341,80.7272727,174.5454545,210.5454545,270.5454545,308.2597403,389.6883117,519.8421578,565.5344655,3.3,6.9,4.2,2.6,0.015,0.0073697,0.0616667,0.0700645,0.0233333,0.0235389,0.0083333,-0.0073306,315.15,316.3609091,317.0523201,319.2723201,323.4761882,324.3561882,326.2729289,327.3575443,326.0795892,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
342,23.1428571,36.8571429,130.1632653,257.2653061,392.6566105,454.4826974,463.2826974,530.4826974,4.2,4.9,4.6,4.5,0.065,0.0608562,0.0107537,0.0055076,0.0033336,0.0026626,0.0316667,0.0369164,312.15,313.6542857,314.4888857,315.4922712,316.1923004,316.6436379,316.8082572,317.0869238,318.209715,0.26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
343,63.36,69.12,123.12,196.5046154,251.4519838,325.3467206,343.3467206,403.3467206,5.0,5.2,3.8,3.0,0.0966667,0.1119183,0.0966667,0.0993789,0.0216667,0.0342755,0.0116667,0.0227421,292.15,298.2748,298.9194495,304.1394495,311.4323306,312.622857,315.1556323,315.3656323,330.6517372,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
344,4.9090909,62.1818182,217.828877,305.7112299,410.3362299,575.7112299,812.2826585,995.7112299,6.6,3.4,3.2,2.1,0.2166667,0.2162014,0.0533333,0.0565787,0.0133333,0.0163092,0.005,0.0021391,289.15,290.2136364,302.5960787,310.8972552,315.8695238,317.2645238,319.9616596,321.1445167,325.6348944,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
345,56.0,160.0,212.4210526,288.2105263,417.3869969,450.2105263,552.7559809,618.2105263,3.6,5.7,3.4,3.3,0.02,0.0134765,0.0866667,0.0978709,-0.0016528,-0.0005493,-0.0033085,-0.000923,313.15,314.27,315.6715572,320.2147151,327.6322964,327.4187901,327.4007587,327.0614906,324.0206849,0.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
346,15.6774194,22.6451613,98.720633,173.4376141,265.8376141,333.0376141,492.4661855,522.294757,6.2,5.3,6.0,3.5,0.2,0.1886954,0.0933333,-0.0040738,-0.0122116,-0.006502,0.02,-0.0045744,296.15,299.2854839,300.6002645,307.7006418,307.3962617,306.2679115,305.8309764,309.0195479,307.1626109,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
347,74.0,172.0,287.5,372.25,434.1447368,444.25,621.1195652,846.5108696,3.6,4.8,5.7,2.3,0.0183333,0.0142424,0.03,0.0266608,0.0416667,0.0265138,0.0066667,0.0072086,305.15,306.5066667,307.90242,311.36742,313.6269245,316.2058719,316.473801,317.6529315,321.2773279,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
348,76.5633803,142.4788732,150.0272603,184.2853249,230.5710391,292.2853249,311.9216885,537.7398703,7.1,6.2,4.2,2.2,0.065,0.1164337,0.05,0.0794055,0.0233333,0.0233753,0.0083333,0.0079944,313.15,318.1266197,325.8014054,326.1788248,328.899103,329.979103,331.4216902,331.5853265,330.9373946,0.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
349,166.0645161,276.3870968,282.6479663,350.4740533,429.9740533,500.4740533,588.9740533,665.4740533,3.1,6.9,4.8,4.8,0.0133333,0.0147771,0.0616667,0.0676278,0.0433333,0.0450855,0.0368493,0.0026934,313.15,315.3641935,316.9944403,317.3805272,321.9674559,325.4124559,328.5909812,331.8521454,332.1884197,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
350,36.0,107.3571429,172.0238095,238.6904762,326.1190476,552.4047619,706.9047619,943.9047619,5.6,5.4,2.1,2.4,0.1483333,0.1540639,0.0966667,0.0979666,-0.0019168,-0.0015667,-0.0025248,-0.0022467,284.15,289.49,300.4835582,306.7346693,313.265777,313.0981962,312.7436763,312.3535888,311.5506083,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
351,61.5272727,144.0,269.1818182,369.8181818,373.4916512,399.2059369,456.9954106,593.4164632,5.5,4.4,4.9,3.8,0.1583333,0.1785525,0.0086646,0.0004084,0.0566667,0.0697496,-0.0060426,-0.0123273,288.15,297.8918182,312.6175336,313.7021789,313.7432773,313.9514406,315.7450015,315.395803,314.8797693,0.21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
352,53.6,164.0,282.0465116,364.0930233,428.8930233,448.0930233,569.6930233,618.4930233,4.5,4.3,4.5,4.5,0.0883333,0.0883595,0.0233333,0.0316865,0.0266667,0.0272036,0.0289477,0.0365543,290.15,294.8846667,304.6395516,307.3939703,309.993736,311.721736,312.2440457,315.764088,322.1089557,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
353,117.6,264.0,385.9090909,450.5454545,537.974026,663.974026,743.174026,890.054026,3.0,4.4,2.8,2.5,0.0466667,0.047613,0.0333333,0.0346126,0.0233333,0.0237058,0.0083333,0.0067168,291.15,296.638,303.6085417,307.6721781,309.9094088,311.9494088,314.936337,315.596337,319.7700318,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
354,103.6097561,168.5853659,226.739212,301.5084428,353.5084428,438.5084428,554.5084428,628.5084428,4.1,5.2,3.6,3.6,0.0483333,0.0496653,0.1283333,0.1388529,0.05,0.0483861,0.0528676,0.0031397,289.15,294.1578049,297.3848391,304.8479161,315.2298418,317.8298418,321.9426575,328.0752954,331.652196,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
355,36.6101695,82.9830508,128.125908,180.125908,238.7925747,260.125908,356.6713625,461.3986353,5.9,6.3,5.4,2.2,0.06,0.075435,0.0516667,0.0445462,0.0383333,0.0516126,0.0066667,0.0080895,310.15,312.3466102,315.8447501,318.177131,320.4935357,322.7424246,323.8434937,324.4871301,332.6988762,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
356,119.2,133.6,251.8857143,302.0285714,328.6,334.6,465.1,620.35,4.5,5.6,4.2,3.2,0.105,0.104638,0.15,0.0062815,0.045,0.0513634,0.035,0.0352851,283.15,295.666,297.1727875,314.9156447,315.2306163,316.4263306,316.7345108,321.3020108,329.2210337,0.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
357,70.0,122.0,178.4827586,226.2758621,243.3284936,319.1179673,429.3679673,477.7429673,3.6,5.8,3.8,3.2,0.0166667,0.0089371,0.1016667,0.0011108,0.0183333,0.0161305,0.0133333,-0.0009072,314.15,315.3166667,315.7813945,321.5238083,321.5768973,321.8895289,323.1120501,324.5820501,322.9910095,0.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
358,75.0857143,113.1428571,179.3828571,200.2628571,354.9295238,457.5961905,526.8269597,604.3654212,7.0,5.0,2.7,2.6,0.065,0.0461814,0.12,0.1265614,0.0233333,0.0257152,0.0083333,0.0044293,297.15,302.0305714,303.7881045,311.7369045,314.3795066,317.9883954,320.6284939,321.205417,332.7494813,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
